"","sample_name","Observed","Shannon","InvSimpson","orgname","X16scq","totsum","rspsum","mesocosm","type","stage","sex","date.collected","day","abdomen.length.mm","wing.length","hindleg.length","special","dispersal","temperature","infusion","Wolb_ct1","Wolb_ct2","Act_ct","notes","newday","lib_size","is.neg","even","lib_size_clean"
"383","SG3_6_1_S145_L001",9,0.300554210554863,1.15826582715159,"SG3.6_1",27.85152686,29050,28941,"SG3.6","A.albopictus","Adult","M","8/27/19",12,2.62,2.39,6.01,"","N","H","SG",23.22021484,23.58190346,23.762743,"","early",29050,FALSE,0.136788116087449,28970
"384","SG3_6_2_S146_L001",8,0.373371907206055,1.25321275751693,"SG3.6_2",24.77571054,44835,44778,"SG3.6","A.albopictus","Adult","M","8/29/19",14,2.51,2.06,6.21,"","N","H","SG",18.71529579,19.114151,23.65268707,"","mid",44835,FALSE,0.17955393297781,44791
"385","SG3_8_1_S148_L001",15,1.3917474630003,3.00111911784768,"SG3.8_1",27.11785004,35113,34034,"SG3.8","A.albopictus","Adult","F","8/29/19",14,2.21,2.4,5.98,"","D","H","SG",20.87402534,23.24341202,24.44379997,"","mid",35113,FALSE,0.513929713132291,35084
"386","Stock_Culture_RSP_S198_L001",29,2.4789861332183,8.72948268340607,"Stock_Culture_RSP",NA,35398,18056,"","Reg spec pool","Culture","","8/15/19",0,NA,NA,NA,"","","","",NA,NA,NA,"","early",35398,FALSE,0.736194934565122,35398
"387","SW1_2_1_S149_L001",9,0.769610891148359,1.84004350523312,"SW1.2_1",23.80862444,59092,58942,"SW1.2","A.albopictus","Adult","F","9/12/19",28,2.81,2.8,5.89,"","N","C","SW",19.26706123,18.88101959,23.45544243,"","late",59092,FALSE,0.350265011181237,59074
"388","SW1_2_2_S150_L001",12,0.574349941880344,1.4046540003495,"SW1.2_2",26.57666051,45714,45487,"SW1.2","A.albopictus","Adult","M","9/13/19",29,2.81,2.8,7.41,"","N","C","SW",23.85803604,22.68267632,22.25516701,"","late",45714,FALSE,0.231135419887642,45641
"389","SW1_2_3_S151_L001",11,0.715810770955616,1.54821871592905,"SW1.2_3",24.93854168,40761,40615,"SW1.2","A.albopictus","Adult","F","9/13/19",29,3.17,2.71,6.99,"","N","C","SW",22.73254204,22.55797005,23.73515892,"","late",40761,FALSE,0.298516277618854,40693
"390","SW1_3_1_S152_L001",16,0.503387279385575,1.28389515428664,"SW1.3_1",25.71484268,46324,46203,"SW1.3","A.albopictus","Adult","M","9/13/19",29,2.66,2.58,6.01,"","D","C","SW",23.13561249,23.3866539,23.03475761,"","late",46324,FALSE,0.181558582904039,46290
"391","SW1_4_1_S153_L001",8,0.655527585271275,1.60666282799509,"SW1.4_1",24.74800122,46069,45933,"SW1.4","A.albopictus","Adult","M","9/6/19",22,2.85,2.72,5.67,"","D","C","SW",24.26335907,24.63942719,23.06074142,"","late",46069,FALSE,0.315242132145595,46049
"392","SW1_4_2_S154_L001",13,0.726107725480596,1.83020158074037,"SW1.4_2",24.30484075,42887,42590,"SW1.4","A.albopictus","Adult","M","9/9/19",25,2.22,2.31,6.41,"","D","C","SW",23.57344437,23.53178024,23.24720192,"","late",42887,FALSE,0.283088523119694,42874
"393","SW1_4_3_S155_L001",102,0.962136058327469,1.50740472146111,"SW1.4_3",27.19844526,85592,81113,"SW1.4","A.albopictus","Adult","F","9/11/19",27,2.31,2.41,6.78,"","D","C","SW",22.99076653,22.83268547,25.42762375,"","late",85592,FALSE,0.208030640864295,84550
"394","SW1_4_4_S156_L001",14,0.460418029898495,1.25009394432336,"SW1.4_4",27.0334868,79090,78762,"SW1.4","A.albopictus","Adult","M","9/11/19",27,2.21,2.28,6.03,"","D","C","SW",22.76736069,22.8860836,24.47917175,"","late",79090,FALSE,0.174463064796557,78915
"395","SW1_4_5_S157_L001",24,0.160575435292926,1.05314058722028,"SW1.4_5",23.84748305,82324,82152,"SW1.4","A.albopictus","Adult","M","9/11/19",27,2.43,2.57,5.87,"","D","C","SW",20.08437729,20.07344818,24.67737579,"","late",82324,FALSE,0.0505263421782085,82247
"396","SW1_5_1_S158_L001",15,1.18481442992472,2.52127482019538,"SW1.5_1",23.43718307,57871,57520,"SW1.5","A.albopictus","Adult","F","9/3/19",19,2.31,2.21,6.73,"","N","H","SW",22.45518875,21.90499878,24.04989243,"","mid",57871,FALSE,0.437515681741236,57866
"397","SW1_8_1_S159_L001",7,0.728707666191058,1.55207795056861,"SW1.8_1",27.79796652,39969,39722,"SW1.8","A.albopictus","Adult","F","9/3/19",19,2.61,2.45,6.76,"","D","H","SW",19.95973206,19.5988884,23.94446945,"","mid",39969,FALSE,0.374481661727714,39869
"398","SW1_8_2_S160_L001",13,0.876616999005715,1.9374291487505,"SW1.8_2",24.37557522,80476,79764,"SW1.8","A.albopictus","Adult","F","9/5/19",21,2.41,2.29,5.12,"","D","H","SW",19.22801208,20.21088028,23.86969948,"","late",80476,FALSE,0.341767761010798,80453
"399","SW2_1_1_S161_L001",9,1.33016254584342,3.2540053580299,"SW2.1_1",27.2732511,37238,37181,"SW2.1","A.albopictus","Adult","F","9/1/19",17,3.18,3.05,7.12,"","N","C","SW",20.71426582,20.94275665,23.05601692,"","mid",37238,FALSE,0.60538306350825,37191
"400","SW2_1_2_S162_L001",11,0.77261899531645,1.98361031117384,"SW2.1_2",27.76447361,44655,44403,"SW2.1","A.albopictus","Adult","F","9/5/19",21,2.4,3.02,6.36,"","N","C","SW",24.09288788,24.15967751,22.64419556,"","late",44655,FALSE,0.322207147276618,44479
"401","SW2_1_3_S163_L001",13,0.239071921078431,1.09996351225693,"SW2.1_3",25.91683056,50095,49926,"SW2.1","A.albopictus","Adult","M","9/6/19",22,2.48,2.63,5.34,"","N","C","SW",22.53759956,23.02482033,22.9607029,"","late",50095,FALSE,0.0932072675754638,49973
"402","SW2_1_4_S164_L001",12,0.763832500488214,2.03860150364373,"SW2.1_4",27.1214945,46270,46112,"SW2.1","A.albopictus","Adult","M","9/6/19",22,1.9,1.82,6.16,"","N","C","SW",26.13970947,25.61489868,23.32988167,"","late",46270,FALSE,0.307388810985467,46163
"403","SW2_1_5_S165_L001",9,0.459609276808792,1.31925258328949,"SW2.1_5",26.27475238,38524,38451,"SW2.1","A.albopictus","Adult","F","9/7/19",23,2.62,3.06,7.51,"","N","C","SW",23.23168755,23.33774376,22.77463913,"","late",38524,FALSE,0.209177196336477,38467
"404","SW2_1_6_S166_L001",16,0.88821678801052,1.69915362819316,"SW2.1_6",27.16132709,34889,34621,"SW2.1","A.albopictus","Adult","M","9/9/19",25,2.64,2.77,6.84,"","N","C","SW",24.14352226,25.14865494,23.21735764,"","late",34889,FALSE,0.320356488824275,34832
"405","SW2_1_8_S167_L001",16,0.508768337867661,1.26887191908557,"SW2.1_8",25.69528862,125378,124840,"SW2.1","A.albopictus","Adult","M","9/22/19",38,2.24,2.23,6.91,"","N","C","SW",24.23282814,25.739645,23.16219902,"was listed as day 34, changed to 38 based on 9/22 date","late",125378,FALSE,0.183499389500749,125320
"406","SW2_2_1_S168_L001",11,1.1030737190937,2.40715330872494,"SW2.2_1",26.913171,31161,31057,"SW2.2","A.albopictus","Adult","F","9/17/19",33,3.47,2.84,6.94,"","N","C","SW",23.06884193,23.4920845,24.28453064,"","late",31161,FALSE,0.460017470990884,31100
"407","SW2_2_3_S169_L001",20,0.981285190531357,1.91590647845552,"SW2.2_3",27.91014186,56769,56571,"SW2.2","A.albopictus","Adult","F","9/22/19",38,2.41,2.45,7.01,"","N","C","SW",23.70467949,23.59632874,25.41029549,"was listed as day 34, changed to 38 based on 9/22 date","late",56769,FALSE,0.32756104382025,56734
"408","SW2_3_1_S170_L001",14,0.655792194831635,1.67959403348446,"SW2.3_1",29.88620884,33730,33341,"SW2.3","A.albopictus","Adult","F","9/10/19",26,2.98,3.66,7.17,"","D","C","SW",22.45298386,22.25155067,25.26425552,"","late",33730,FALSE,0.248494864993039,33478
"409","SW2_3_2_S171_L001",11,1.2795186298775,2.90597242956038,"SW2.3_2",25.47838225,46048,45938,"SW2.3","A.albopictus","Adult","M","9/11/19",27,2.51,2.5,6.98,"","D","C","SW",20.08098984,20.63186646,24.14100266,"","late",46048,FALSE,0.533600714089689,46036
"410","SW2_3_3_S172_L001",11,0.689484581142688,1.47698939401801,"SW2.3_3",27.31284657,30824,30693,"SW2.3","A.albopictus","Adult","M","9/12/19",28,2.98,2.92,5.97,"","D","C","SW",20.30617905,20.28045845,24.81819344,"","late",30824,FALSE,0.28753740372408,30747
"411","SW2_3_4_S173_L001",10,0.214713335555458,1.08129130360217,"SW2.3_4",26.85051437,44035,43908,"SW2.3","A.albopictus","Adult","M","9/13/19",29,2.61,2.54,7.01,"","D","C","SW",22.63306618,22.53680229,22.10288048,"","late",44035,FALSE,0.0932488168227767,43943
"412","SW2_4_1_S174_L001",15,0.742428170070664,1.47548269922834,"SW2.4_1",28.87432037,42858,42621,"SW2.4","A.albopictus","Adult","M","9/9/19",25,2.66,2.77,6.84,"","D","C","SW",24.73001099,24.75305557,23.29416275,"","late",42858,FALSE,0.274155984910651,42769
"413","SW2_4_2_S175_L001",11,1.38303717308505,3.59254969165638,"SW2.4_2",27.44338898,28271,28101,"SW2.4","A.albopictus","Adult","F","9/12/19",28,2.59,2.47,7.8,"","D","C","SW",25.37465477,25.26083946,23.01518631,"","late",28271,FALSE,0.576771299720286,28207
"414","SW2_4_3_S176_L001",10,0.626318651117637,1.43955911817136,"SW2.4_3",26.1408127,37659,37477,"SW2.4","A.albopictus","Adult","M","9/12/19",28,2.58,2.21,7.12,"","D","C","SW",22.58162689,22.13149452,23.10393715,"","late",37659,FALSE,0.272006734093478,37595
"415","SW2_4_4_S177_L001",12,0.69500941581495,1.62335027281062,"SW2.4_4",26.91531175,53609,53379,"SW2.4","A.albopictus","Adult","M","9/15/19",31,2.35,2.24,5.6,"","D","C","SW",26.6020298,26.35889816,23.3337574,"","late",53609,FALSE,0.279692364248067,53526
"416","SW2_4_5_S178_L001",9,0.325081442211397,1.14604863758668,"SW2.4_5",26.32792208,37215,37082,"SW2.4","A.albopictus","Adult","M","9/16/19",32,2.72,2.71,7.12,"","D","C","SW",23.76101875,24.07833862,22.99433899,"","late",37215,FALSE,0.14795094027462,37128
"417","SW2_5_1_S179_L001",16,0.855330446448277,1.91206986471971,"SW2.5_1",27.08539348,54315,54088,"SW2.5","A.albopictus","Adult","F","9/8/19",24,1.98,2.5,5.54,"","N","H","SW",23.92022324,23.36252403,24.87836266,"","late",54315,FALSE,0.308495248353068,54163
"418","SW2_6_1_S180_L001",11,0.893865697445636,2.11700423535636,"SW2.6_1",25.89644097,50126,50001,"SW2.6","A.albopictus","Adult","M","9/6/19",22,2.29,2.5,5.67,"","N","H","SW",21.88576317,22.35580063,25.1097126,"","late",50126,FALSE,0.372770949417856,50104
"419","SW2_8_1_S181_L001",12,0.821825541501478,1.86520234620635,"SW2.8_1",27.92636199,42076,41859,"SW2.8","A.albopictus","Adult","F","9/4/19",20,2.68,2.9,6.55,"","D","H","SW",23.96713448,23.99742699,23.8000412,"","mid",42076,FALSE,0.330726927537335,41959
"420","SW3_1_1_S182_L001",11,0.405990284358817,1.19183111056891,"SW3.1_1",27.65786955,36618,36401,"SW3.1","A.albopictus","Adult","M","9/3/19",19,2.74,2.42,6.34,"","N","C","SW",21.30607224,20.65884972,24.27055931,"","mid",36618,FALSE,0.169311099181167,36450
"421","SW3_2_1_S183_L001",6,0.0492001134852031,1.01340669161583,"SW3.2_1",25.34214495,52301,52224,"SW3.2","A.albopictus","Adult","M","9/12/19",28,2.52,2.54,6.67,"","N","C","SW",19.21381378,18.86706543,24.80766106,"","late",52301,FALSE,0.0274591061636192,52236
"422","SW3_2_2_S184_L001",25,0.866049192711712,1.62898714882588,"SW3.2_2",28.33852435,40856,38131,"SW3.2","A.albopictus","Adult","M","9/12/19",28,2.31,2.34,6.71,"","N","C","SW",21.19233894,18.81298447,23.9791832,"","late",40856,FALSE,0.269053309239468,39860
"423","SW3_2_3_S185_L001",13,0.440969039455029,1.21260929512005,"SW3.2_3",26.35634478,45625,45512,"SW3.2","A.albopictus","Adult","M","9/16/19",32,2.45,2.35,6.66,"","N","C","SW",23.55317688,23.08093452,22.94342613,"","late",45625,FALSE,0.171921148529593,45567
"424","SW3_2_5_S186_L001",11,0.55339829742946,1.36408482102587,"SW3.2_5",26.09778857,58484,58327,"SW3.2","A.albopictus","Adult","F","9/22/19",38,2.32,2.4,7.21,"","N","C","SW",22.74755287,22.70573044,22.37865067,"was listed as day 34, changed to 38 based on 9/22 date","late",58484,FALSE,0.230785015387114,58424
"425","SW3_3_1_S187_L001",14,0.839103966934901,2.09193016040736,"SW3.3_1",25.74505133,55724,55445,"SW3.3","A.albopictus","Adult","M","9/8/19",24,2.05,2.61,6.03,"","D","C","SW",24.08059311,23.1186409,22.82098961,"","late",55724,FALSE,0.317955944919632,55656
"426","SW3_3_2_S188_L001",9,0.168013403915177,1.0594674848322,"SW3.3_2",25.36428265,50121,50036,"SW3.3","A.albopictus","Adult","M","9/11/19",27,2.62,2.55,6.02,"","D","C","SW",22.51204681,22.81804848,22.30898666,"","late",50121,FALSE,0.0764661954213464,50057
"427","SW3_4_1_S189_L001",8,0.467627498093959,1.3355553300968,"SW3.4_1",27.02163815,23509,23436,"SW3.4","A.albopictus","Adult","F","9/9/19",25,2.83,3.1,6.67,"","D","C","SW",24.00303841,23.96780586,22.76717567,"","late",23509,FALSE,0.224881290827823,23454
"428","SW3_4_2_S467_L001",7,0.533005906515989,1.36683539922247,"SW3.4_2",23.67596516,19229,19226,"SW3.4","A.albopictus","Adult","F","9/10/19",26,2.3,2.31,7.06,"","D","C","SW",23.25438118,22.68120766,22.8678627,"","late",19229,FALSE,0.273910851831853,19229
"429","SW3_4_3_S190_L001",11,1.09374859707986,2.1848459064759,"SW3.4_3",26.63724253,24006,23826,"SW3.4","A.albopictus","Adult","M","9/11/19",27,2.31,2.29,6.48,"","D","C","SW",26.09192085,25.20227432,24.33673859,"","late",24006,FALSE,0.456128593057129,23941
"430","SW3_5_1_S191_L001",12,1.11147418282288,2.41807384474304,"SW3.5_1",20.12132727,29054,28839,"SW3.5","A.albopictus","Adult","F","9/4/19",20,2.42,2.32,6.42,"","N","H","SW",24.07170105,24.83250618,22.7266655,"","mid",29054,FALSE,0.447290115674046,29054
"431","SW3_6_1_S192_L001",10,1.06991088027034,2.36160653274564,"SW3.6_1",24.42353899,24506,24375,"SW3.6","A.albopictus","Adult","F","9/2/19",18,2.41,2.41,6.12,"","N","H","SW",25.3170433,25.84208298,22.533741,"","mid",24506,FALSE,0.464656391429659,24501
"432","SW3_6_2_S193_L001",7,0.866467409832015,1.81756613141144,"SW3.6_2",25.36330521,21680,21642,"SW3.6","A.albopictus","Adult","F","9/6/19",22,3.16,2.98,7.62,"","N","H","SW",23.26082039,23.17960358,22.14616394,"","late",21680,FALSE,0.445276165630084,21655
"433","SW3_8_1_S195_L001",10,0.500382093356559,1.2519679774299,"SW3.8_1",26.43793478,20067,19983,"SW3.8","A.albopictus","Adult","F","9/1/19",17,2.23,2.32,6.01,"","D","H","SW",23.94817162,23.56150055,23.0279007,"","mid",20067,FALSE,0.217313181987951,20046
"434","SW3_8_2_S196_L001",5,0.0916662791430759,1.02867389862652,"SW3.8_2",25.95414366,15221,15213,"SW3.8","A.albopictus","Adult","M","9/1/19",17,2.16,2,5.85,"","D","H","SW",23.1981411,22.63860321,22.80572319,"","mid",15221,FALSE,0.0569554615526862,15213
"435","SW3_8_3_S197_L001",12,0.480253605553896,1.27048225977988,"SW3.8_3",22.48568379,20333,20264,"SW3.8","A.albopictus","Adult","F","9/3/19",19,2.88,3.15,7.81,"","D","H","SW",25.07369041,24.29316521,22.43276215,"","mid",20333,FALSE,0.193268268486009,20321
